organisationid,shardid,shortcode,organisationstatus,createddateutc,signupdateutc,productoption,deleteddateutc,saleschannel,channeltype,salestaxbasis,salestaxperiod,salestaxtype,incometaxbasis,provisionaltaxbasis,managedbypracticeflag,payingflag,marketcode,nonpracticestaffusers,practicestaffusers,trialflag
180C3CB4-EF5A-47C9-997D-EF53E938B555,88,!XYKxV,Active,2017-07-20 02:29:18,2017-08-20 00:00:00,Premium 20,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,0,1,AU,8,0,0
05FB1609-482D-40FA-B41A-7C8437290C65,144,!YOHlI,Active,2017-07-17 02:08:33,2017-07-17 00:00:00,Starter,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
FDBD5EAD-CF3B-41F2-9D05-5450B8856C81,166,!ifWKz,Active,2016-10-06 23:09:22,2016-10-07 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,1,0
B7C4CD07-74A7-495A-BAEA-824C76C501C5,102,!BEVWZ,Active,2017-06-22 05:40:11,2017-06-22 00:00:00,Premium 50,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,12,0,0
F9EB9D5F-06E3-450E-B55E-91B4C9746593,127,!nQ4qG,Active,2015-12-08 23:16:15.807,2017-06-26 00:00:00,Standard,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,19,0,0
912CBD5A-3E61-48D8-B629-8C2FB6B8285B,139,!cSsKQ,Active,2016-02-29 11:49:07,2016-02-29 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,3,4,0
04125F82-C85A-4F22-B0BE-E5DD7EB55B19,115,!LyN13,Active,2018-10-05 23:05:47,2018-10-20 00:00:00,Standard + Projects,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
4E7BD6CC-95D4-4B56-8DC7-E4B034A7107F,156,!BF3x7,Active,2012-07-24 05:12:07,2012-07-24 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,10,0
E2AF5749-A0C5-4742-AA7C-D788672B8389,132,!p1KsL,Active,2017-09-11 06:27:13,2017-10-31 00:00:00,Premium 100 + Expenses,,Partner,Accountant,Australian Cash Basis,Australian Monthly,Australian GST,None,None,1,1,AU,5,2,0
887B0463-9AD4-40DF-8477-09081BE92B94,150,!Mtm8z,Active,2017-01-03 10:49:38,2017-01-19 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
5643A231-F135-4BB8-B523-01C1C3FC5FBF,127,!rpViD,Active,2015-02-25 23:28:28,2015-02-26 00:00:00,Premium 100,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,7,5,0
9474F802-1B38-4922-928B-5D9D799551CE,88,!jPMM9,Active,2015-12-01 06:48:49,2015-12-01 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,11,0
79260B4A-00DD-41A9-8234-F86A54750E3A,102,!DnEzb,Active,2014-04-03 04:37:42,2014-04-23 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,13,0
5F068CE6-C3B8-4355-8DF0-5B5225CFE658,166,!gI67y,Active,2016-09-23 05:47:34,2016-11-04 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,6,5,0
192D25B7-EAB8-416D-9449-59EB775F35BE,163,!NCw0C,Active,2016-07-13 04:21:16,2018-04-24 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Monthly,Australian GST,None,None,1,1,AU,5,16,0
30AA5CF0-E355-4E61-91AE-DE465F33A575,157,!pJZNR,Active,2013-06-30 06:37:59,2013-06-30 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,4,0
6EB1D9BE-C7CA-46FD-B120-F2EDF06EEED8,150,!L0S71,Active,2016-10-12 22:22:10,2016-11-14 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,7,0
F4707DC5-B124-42D1-AC33-3CC6EE386C57,87,!vAIVl,Active,2017-02-14 10:18:32,2017-02-14 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Monthly,Australian GST,None,None,1,1,AU,4,6,0
85CCE91B-0B52-4237-BDA4-52CD9F0E433C,72,!wfXlF,Active,2016-06-24 01:52:38,2016-06-30 00:00:00,Premium 5,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,2,0,0
E35F47A7-C54B-4D3B-BF95-0FD8E1A3718F,115,!TtQor,Active,2014-07-30 02:16:50,2014-08-04 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,8,0
985C4DC0-7FD4-4C30-A942-DFF266242709,104,!d7x7m,Active,2014-06-20 05:32:29,2014-06-24 00:00:00,Premium 20,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,9,0
69038E01-EA7A-4B87-967E-F9FC4B54EFFE,145,!gK74v,Active,2015-09-25 02:48:39,2015-10-15 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,7,1,0
8B150BAC-8E32-4571-8D93-066CEB708FBC,133,!YSVAx,Active,2015-06-26 05:41:24,2015-06-29 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,5,0
D71441AB-C9EB-45F1-A944-3157CA10F44A,133,!wOXXY,Active,2015-05-25 04:22:55,2019-07-01 00:00:00,Premium 50,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,29,2,0
23A09582-B321-4E13-AF3D-208F98E8BECD,115,!CmJ32,Active,2018-08-30 00:41:56,2018-10-02 00:00:00,Premium 20,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,4,0,0
88718A1D-CCF0-45A4-9235-B4FE53A3D35A,108,!BTqn1,Active,2017-06-29 03:04:55,2017-06-29 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,5,0
17F79673-CCFC-43FC-B159-52B23AE003AB,134,!gLPXI,Active,2018-01-29 22:51:05,,Unknown,,Partner,Bookkeeper,Australian Cash Basis,Australian Annual,Australian GST,None,None,0,0,AU,0,1,0
41D6AFDA-354E-4865-8AE1-1ADD74D52C16,150,!TyCbz,Active,2016-12-02 04:08:19,2016-12-20 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,8,0
C8EFDC93-77E8-4489-BFE2-7AC5EAC89290,88,!UxFl4,Active,2017-08-04 04:36:30,2019-01-29 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,4,1,0
08CEB847-B5F1-4431-BE78-7E8130474C26,163,!n1nd8,Active,2016-08-01 02:55:19,2016-08-16 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,4,8,0
FE841FF3-B6DD-4091-AD94-96C902C48C96,157,!g30uZ,Active,2013-07-01 00:44:22,2017-10-23 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,6,2,0
18D6E969-12C4-4786-8E5A-A19A16A3D4FC,102,!3Sezg,Active,2017-06-27 04:17:54,2019-01-16 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,6,0
59BD3536-2150-4B66-84E1-1979B104206F,108,!9QEc9,Deleted,2013-06-18 03:54:00.30,2019-09-02 00:00:00,Unknown,2019-11-28 14:31:42.953,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,4,8,0
0BF48B9F-9030-4E24-BACB-43F72D148FB7,84,!Pwg8F,Active,2017-02-26 23:02:19,2017-02-27 00:00:00,Premium 5,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,3,0,0
00A1486E-4F2B-4825-ABA6-7F09A0DA59F5,138,!WHurl,Active,2016-04-19 04:09:23,2016-04-19 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,3,0
8194C6A8-F2CC-4A01-82B7-EF7314A795BF,120,!YcfKE,Active,2018-04-15 06:12:04,2018-04-26 00:00:00,Premium 20,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,9,0,0
9D726A7A-AF12-4EE9-9679-12774A715382,144,!DrxZp,Active,2019-01-08 07:59:41,2019-01-15 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,1,0
FE02ABF6-49CC-4226-8CFD-BD32BE1F1E55,150,!JZtzx,Active,2016-11-06 04:55:44,2016-11-25 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,2,0
A547C8CF-788D-45CF-8AC9-508A2B5703F8,116,!SKjxp,Deleted,2014-12-02 02:11:19.027,2014-12-02 00:00:00,Unknown,2018-10-10 14:37:48.75,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,3,7,0
8051C6F1-B331-49ED-BE5A-CC88FF56BA15,157,!qNObY,Active,2013-12-16 02:03:36,2017-10-10 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,3,1,0
A1FEC819-4D23-4A47-B970-5F2DFA59E79A,115,!Qjt7b,Active,2018-07-13 02:47:03,2019-07-22 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,4,0
A4D06690-59FD-440F-8913-18F03B34EA71,157,!8XUtd,Active,2019-07-10 22:37:54.307,2019-07-11 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,13,0
D3556EC8-7870-42FE-8E60-EE5B0FEA2301,150,!FOOGZ,Active,2017-01-10 03:55:12,2017-01-10 00:00:00,Premium 50,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,9,0
F048A962-0215-4BDA-8B85-D7DCC42CA664,121,!Ur3rP,Active,2013-06-19 06:15:15,2016-10-25 00:00:00,Premium + Expenses,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,4,3,0
F6E22C93-20E5-47C3-94A5-46093B91961A,84,!UTUyK,Deleted,2017-03-28 04:17:06,2017-03-28 00:00:00,Unknown,2018-10-24 13:12:07.543,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,1,11,0
48C47B2C-DB21-4369-A463-7C917AF4C339,103,!OubFz,Active,2014-07-10 22:33:03,2014-07-11 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,6,0
067D76DD-6F0D-4F20-947E-185FBCBC78B8,114,!GxlKz,Active,2014-04-07 21:55:44,2014-04-08 00:00:00,Premium 50,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,3,5,0
35E97FBB-3172-4A72-93F7-998D4BC0FB70,115,!DKHCf,Active,2014-08-07 04:15:11,2014-08-07 00:00:00,Starter,,Partner,Accountant,None,None,None,None,None,1,1,AU,1,15,0
3BA77260-9C00-48F2-AC49-A88A8B50A533,145,!Yzj3q,Active,2016-01-11 04:51:02,2016-02-26 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
18559C06-90A1-4E8C-B652-E745844EE7F4,108,!1UlKv,Active,2017-12-01 00:41:41.037,2017-12-11 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,10,0
8CAA5306-128D-4C8C-885E-C87CE1DEE4F5,120,!BubSj,Active,2013-02-04 06:56:39,2013-02-07 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,5,1,0
8EB0E5F3-714F-414C-BCD9-D8AD57123BC3,115,!e6GIJ,Active,2014-08-18 03:50:48,2014-08-18 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,10,0
1C5B92BF-D6F3-4C5F-A10E-01CA9CFBC335,156,!ULfqw,Active,2013-03-12 01:18:39,2013-05-03 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,7,8,0
DCFE6A8E-E796-4141-BF63-CCF3FAC9405F,157,!TzbC6,Active,2018-05-21 10:34:44,2018-05-25 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,9,7,0
8FCE1E6A-25D6-4FA0-AC28-8374C474C839,156,!1BP5J,Active,2011-12-20 05:32:14.45,2011-12-20 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,5,0
DBBBE35C-09BF-406F-8D22-49F686ABC7B1,126,!RsUqq,Active,2015-03-06 01:18:43,2015-03-06 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,4,0
ADC43697-DBE5-425F-9760-E1735993D1B9,87,!xJlK1,Active,2018-06-29 06:57:05,2018-06-29 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,12,0
E8851362-E486-40A9-971B-85914C8FE482,128,!c3yEU,Active,2015-12-17 01:13:52,2015-12-17 00:00:00,Unknown,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,0,AU,0,21,0
80B595CF-7106-4E61-A491-C88BAB34664C,138,!BDvdD,Active,2015-10-13 20:39:02,2015-11-13 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,3,3,0
39F32C27-AABB-43CA-90A0-2885D3CE2787,116,!O8vAS,Active,2018-04-20 04:26:55,2019-09-11 00:00:00,Premium 5,2019-09-02 19:56:22,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,4,0,0
6220E36D-457E-4221-953C-8D1C8F07A3B1,134,!fveAC,Active,2015-10-01 06:10:15,2015-10-02 00:00:00,Premium 50,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,5,1,0
DDC9DCBE-D743-4F4F-9C28-42E55AE9210E,102,!d1KBG,Active,2014-04-02 00:11:14.363,2014-04-02 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,69,0
FC872E13-617B-443C-9F4A-F306E5B5F6A1,108,!Jojte,Active,2017-05-20 05:02:52,2017-10-07 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Monthly,Australian GST,None,None,1,1,AU,1,6,0
6D5FF75B-AA3C-4199-9589-A25613EAE360,93,!ReLgl,Active,2017-10-10 04:00:07,2017-10-10 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,8,0
84D04357-B0A2-4965-9532-C9CC4DCFD7D3,72,!rv2dN,Active,2016-06-29 23:28:32,2017-01-09 00:00:00,Premium 5,,Partner,Financial Advisor,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,3,0
9AD149CA-9022-433A-B3AB-E622A9780707,163,!ePKbc,Active,2016-08-03 02:56:18,2019-06-03 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,25,5,0
CF5009BB-EE32-4788-AAF2-E5F2489057A1,114,!3rx5W,Active,2018-03-05 16:30:58,2018-03-06 00:00:00,GST Cashbook,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,2,0
4FF7F5D2-8F2F-4DB5-A7E1-4D48E12D2AF3,128,!eVvUK,Active,2019-06-14 01:32:20,2019-06-14 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,2,0
CF55520A-A2E4-422B-8ECC-61E50AB73641,116,!1aALH,Active,2014-07-10 22:52:46,2015-10-28 00:00:00,Premium 50,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,0,1,AU,7,0,0
EDC5D1CA-6931-49D0-817D-E42060EB1C13,144,!UMQcV,Active,2017-07-19 00:06:31,2019-04-05 00:00:00,Standard + Expenses,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,3,4,0
43F04C07-0428-49C0-B1C8-E2C6D9DD3639,115,!ZeONe,Active,2014-09-17 05:04:36,2014-12-10 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,4,2,0
20611FE2-2B16-4266-A59E-70C420941AD4,156,!M7cqK,Active,2012-07-22 04:29:49,2012-07-22 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,1,0
3F09FCEC-4111-4A9C-9F9F-6F179E1D8696,102,!1HTNY,Active,2014-04-11 01:33:15,2014-04-11 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,6,0
D9771D15-FF08-4B4E-9BF5-CB9462D1CE54,134,!kImlt,Active,2016-04-28 05:30:45,2019-09-24 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,5,2,0
992B02AF-1B97-4F4E-BDA5-6C98CFFEA04A,162,!FmJKQ,Active,2016-07-27 02:40:18,2016-07-31 00:00:00,Standard,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,0,1,AU,4,0,0
7FD9E6B3-9520-4DF1-AFE1-6CB02BC710F4,102,!RS6NL,Active,2017-06-07 06:46:43,2017-06-21 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,2,0
B85925D1-E934-4E15-96B9-520D7BEC27B3,102,!1OiET,Active,2017-06-27 23:19:09,2017-07-29 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,2,0
07CE1DAB-C6A3-4308-9E16-ADD8A7C30347,121,!RbTL3,Active,2013-11-24 19:31:25,2018-06-22 00:00:00,Unknown,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,0,23,0
6F42EEEA-9B4A-4A04-B5F1-1F7FB4F0BDAC,134,!MzEgX,Active,2016-03-08 05:08:42,2016-06-30 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,3,0
FB67DF91-E925-4CDD-A2F2-1EE05BE6D22A,150,!TlMXv,Active,2016-11-15 23:36:22,2019-09-03 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,3,0
3A3B6B81-1B32-43E5-81BD-E8C024DD16A9,134,!UAZ5a,Active,2015-11-10 16:11:24,2015-11-11 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,13,0
BA7B7ECF-3112-4E0B-8FDF-2CC9F8936828,116,!CB6nE,Active,2014-10-30 07:17:50,2014-11-02 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,7,27,0
16EB40C7-4549-4CE8-9440-9E00FD10EE08,150,!iYhKY,Active,2016-12-12 21:06:17,2017-01-23 00:00:00,Starter,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,32,0
C622CE73-D96B-4A5E-A312-D0183BC90139,144,!37iii,Active,2015-11-09 22:12:49.69,2015-11-10 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,0,55,0
67C0C054-1028-4050-A17E-60C85B8A8288,88,!5eFcL,Active,2015-10-08 06:02:06,2019-08-30 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,1,0
E7173B7D-7A39-417E-B4F7-DF3F8D8B01ED,102,!CRfVR,Active,2017-04-29 00:12:53,2017-05-03 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,1,0
CF8563F4-B76F-4765-A778-7AE90065491F,150,!Jr2jj,Active,2012-08-09 07:48:05.157,2019-06-28 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,4,6,0
B84ABB4F-D887-46D8-AEF0-15DF865A9836,115,!6QDAb,Active,2014-08-18 13:58:27,2014-09-17 00:00:00,Premium,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,7,6,0
F99027B3-3E05-4DF4-8AEF-115B30611DBD,93,!At162,Active,2016-02-04 05:33:16,2016-02-04 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,2,0
6B4965FE-353C-4C94-AE5F-8ADCA2088DE3,138,!161OR,Active,2015-03-17 08:16:41,2015-08-27 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,3,3,0
5E2B62A9-7A75-44EB-B28E-C7756C6317A6,150,!90icb,Active,2016-12-22 02:32:04,2017-01-23 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,3,0
398D9240-742E-40A1-896D-1688270A9311,163,!eaNgY,Active,2016-07-26 12:33:36,2016-08-26 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
83C77A89-F4F3-4962-B1CA-75026213CEB1,150,!Oh6sA,Active,2016-12-13 23:49:17,2016-12-21 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,4,4,0
